,English,Indonesian,ParseTree,Num_PPs,Complexity
4223,Every cloud has a silver lining.,CC-BY 2.0 (France) Attribution: tatoeba.org #36678 (CK) & #11160342 (Tanama),(S (NP (DT Every) (NN cloud)) (VP (VBZ has) (NP (DT a) (JJ silver) (NN lining))) (. .)),1,simple
4224,"Everyone laughed, including Tom.",CC-BY 2.0 (France) Attribution: tatoeba.org #3183750 (CK) & #4141330 (Bilmanda),"(S (NP (NN Everyone)) (VP (VBD laughed) (, ,) (PP (VBG including) (NP (NNP Tom)))) (. .))",1,simple
4225,Everyone was shocked except Tom.,CC-BY 2.0 (France) Attribution: tatoeba.org #3734673 (CK) & #11470430 (Pacific),(S (NP (NN Everyone)) (VP (VBD was) (ADJP (VBN shocked)) (PP (IN except) (NP (NNP Tom)))) (. .)),1,simple
4226,Fetch me that book on the table.,CC-BY 2.0 (France) Attribution: tatoeba.org #10716052 (warikdigital) & #7847303 (dbahasa),(S (VP (VB Fetch) (NP (PRP me)) (NP (DT that) (NN book)) (PP (IN on) (NP (DT the) (NN table)))) (. .)),1,simple
4227,"Five gallons of regular, please.",CC-BY 2.0 (France) Attribution: tatoeba.org #29527 (CK) & #4321281 (Bilmanda),"(NP (NP (NP (CD Five) (NNS gallons)) (PP (IN of) (ADJP (JJ regular)))) (, ,) (ADVP (RB please)) (. .))",1,simple
4228,Four multiplied by two is eight.,CC-BY 2.0 (France) Attribution: tatoeba.org #72604 (Eldad) & #9996121 (HAGNi),(S (NP (NP (CD Four)) (VP (VBN multiplied) (PP (IN by) (NP (CD two))))) (VP (VBZ is) (NP (CD eight))) (. .)),1,simple
4229,Give me something to write with.,CC-BY 2.0 (France) Attribution: tatoeba.org #25090 (CK) & #4405159 (Bilmanda),(S (VP (VB Give) (NP (PRP me)) (NP (NP (NN something)) (SBAR (S (VP (TO to) (VP (VB write) (PP (IN with)))))))) (. .)),2,complex
4230,Half of the students are absent.,CC-BY 2.0 (France) Attribution: tatoeba.org #21394 (CK) & #4390574 (Bilmanda),(S (NP (NP (NN Half)) (PP (IN of) (NP (DT the) (NNS students)))) (VP (VBP are) (ADJP (JJ absent))) (. .)),2,simple
4231,Have I called you at a bad time?,CC-BY 2.0 (France) Attribution: tatoeba.org #3506542 (CK) & #3507329 (lewis),(SQ (VBP Have) (NP (PRP I)) (VP (VBN called) (NP (PRP you)) (PP (IN at) (NP (DT a) (JJ bad) (NN time)))) (. ?)),2,simple
4232,Have you been told when to come?,CC-BY 2.0 (France) Attribution: tatoeba.org #953280 (CK) & #3508130 (orion17),(SQ (VBP Have) (NP (PRP you)) (VP (VBN been) (VP (VBN told) (SBAR (WHADVP (WRB when)) (S (VP (TO to) (VP (VB come))))))) (. ?)),1,complex
4233,Have you ever been to Australia?,CC-BY 2.0 (France) Attribution: tatoeba.org #2835668 (CK) & #11229295 (HAGNi),(SQ (VBP Have) (NP (PRP you)) (ADVP (RB ever)) (VP (VBN been) (PP (IN to) (NP (NNP Australia)))) (. ?)),1,simple
4234,Have you ever had a head injury?,CC-BY 2.0 (France) Attribution: tatoeba.org #9849619 (NurseMeeks) & #10050485 (HAGNi),(SQ (VBP Have) (NP (PRP you)) (ADVP (RB ever)) (VP (VBN had) (NP (DT a) (NN head) (NN injury))) (. ?)),1,simple
4235,He advised her to stop drinking.,CC-BY 2.0 (France) Attribution: tatoeba.org #302677 (CK) & #3896428 (Bilmanda),(S (NP (PRP He)) (VP (VBD advised) (NP (PRP her)) (S (VP (TO to) (VP (VB stop) (S (VP (VBG drinking))))))) (. .)),1,simple
4236,He comes back from Sydney today.,CC-BY 2.0 (France) Attribution: tatoeba.org #283042 (CK) & #4265739 (Bilmanda),(S (NP (PRP He)) (VP (VBZ comes) (ADVP (ADVP (RB back)) (PP (IN from) (NP (NNP Sydney)))) (NP (NN today))) (. .)),2,simple
4237,"He did not go out, but sat down.",CC-BY 2.0 (France) Attribution: tatoeba.org #299390 (CM) & #4266912 (Bilmanda),"(S (NP (PRP He)) (VP (VP (VBD did) (RB not) (VP (VB go) (ADVP (RB out)))) (, ,) (CC but) (VP (VBD sat) (PRT (RP down)))) (. .))",3,simple
4238,He knows how to teach languages.,CC-BY 2.0 (France) Attribution: tatoeba.org #1752051 (Amastan) & #2617501 (orion17),(S (NP (PRP He)) (VP (VBZ knows) (SBAR (WHADVP (WRB how)) (S (VP (TO to) (VP (VB teach) (NP (NNS languages))))))) (. .)),1,complex
4239,He likes listening to the radio.,CC-BY 2.0 (France) Attribution: tatoeba.org #530150 (CK) & #11243924 (HAGNi),(S (NP (PRP He)) (VP (VBZ likes) (S (VP (VBG listening) (PP (IN to) (NP (DT the) (NN radio)))))) (. .)),1,simple
4240,He often doesn't come to school.,CC-BY 2.0 (France) Attribution: tatoeba.org #1315800 (CK) & #5198229 (Bilmanda),(S (NP (PRP He)) (ADVP (RB often)) (VP (VBZ does) (RB n't) (VP (VB come) (PP (IN to) (NP (NN school))))) (. .)),1,simple
4241,He reminds me of my grandfather.,CC-BY 2.0 (France) Attribution: tatoeba.org #307809 (CK) & #2830917 (orion17),(S (NP (PRP He)) (VP (VBZ reminds) (NP (PRP me)) (PP (IN of) (NP (PRP$ my) (NN grandfather)))) (. .)),1,simple
4242,He stood aside for her to enter.,CC-BY 2.0 (France) Attribution: tatoeba.org #288279 (CK) & #4733872 (Bilmanda),(S (NP (PRP He)) (VP (VBD stood) (ADVP (RB aside)) (SBAR (IN for) (S (NP (PRP her)) (VP (TO to) (VP (VB enter)))))) (. .)),3,complex
4243,He writes letters to his mother.,CC-BY 2.0 (France) Attribution: tatoeba.org #303630 (CK) & #751627 (frogprincess),(S (NP (PRP He)) (VP (VBZ writes) (NP (NNS letters)) (PP (IN to) (NP (PRP$ his) (NN mother)))) (. .)),1,simple
4244,He's been teaching for 20 years.,CC-BY 2.0 (France) Attribution: tatoeba.org #664702 (bluepie88) & #12488516 (Pacific),(S (NP (PRP He)) (VP (VBZ 's) (VP (VBN been) (VP (VBG teaching) (PP (IN for) (NP (CD 20) (NNS years)))))) (. .)),1,simple
4245,Her mother made her a new dress.,CC-BY 2.0 (France) Attribution: tatoeba.org #308983 (CK) & #8014240 (dbahasa),(S (NP (PRP$ Her) (NN mother)) (VP (VBD made) (S (NP (PRP her)) (NP (DT a) (JJ new) (NN dress)))) (. .)),1,simple
4246,His data is not accurate at all.,CC-BY 2.0 (France) Attribution: tatoeba.org #1268817 (jared1981) & #1121032 (pryo),(S (NP (PRP$ His) (NNS data)) (VP (VBZ is) (RB not) (ADJP (JJ accurate)) (ADVP (RB at) (RB all))) (. .)),1,simple
4247,His mother is worried about him.,CC-BY 2.0 (France) Attribution: tatoeba.org #303621 (CK) & #366408 (hayabusa_future),(S (NP (PRP$ His) (NN mother)) (VP (VBZ is) (ADJP (VBN worried) (PP (IN about) (NP (PRP him))))) (. .)),1,simple
4248,"How do you feel about this, Tom?",CC-BY 2.0 (France) Attribution: tatoeba.org #3506495 (CK) & #3507363 (lewis),"(SBARQ (WHADVP (WRB How)) (SQ (VBP do) (NP (PRP you)) (VP (VB feel) (PP (IN about) (NP (DT this))) (, ,) (NP (NNP Tom)))) (. ?))",1,simple
4249,How much do you charge per hour?,CC-BY 2.0 (France) Attribution: tatoeba.org #2912383 (CK) & #5177552 (Bilmanda),(SBARQ (WHNP (WRB How) (JJ much)) (SQ (VBP do) (NP (PRP you)) (VP (VB charge) (PP (IN per) (NP (NN hour))))) (. ?)),1,simple
4250,How's it going with you and Tom?,CC-BY 2.0 (France) Attribution: tatoeba.org #3506533 (CK) & #3507338 (lewis),(SBARQ (WHADVP (WRB How)) (SQ (VBZ 's) (NP (PRP it)) (VP (VBG going) (PP (IN with) (NP (NP (PRP you)) (CC and) (NP (NNP Tom)))))) (. ?)),1,simple
4251,Humans aren't meant to be alone.,CC-BY 2.0 (France) Attribution: tatoeba.org #4478230 (Hybrid) & #4760019 (Bilmanda),(S (NP (NNS Humans)) (VP (VBP are) (RB n't) (VP (VBN meant) (S (VP (TO to) (VP (VB be) (ADVP (RB alone))))))) (. .)),1,simple
4252,I also like this singer's voice.,CC-BY 2.0 (France) Attribution: tatoeba.org #879112 (CM) & #4556026 (dbahasa),(S (NP (PRP I)) (ADVP (RB also)) (VP (VBP like) (NP (NP (DT this) (NN singer) (POS 's)) (NN voice))) (. .)),1,simple
4253,I am badly in need of your help.,CC-BY 2.0 (France) Attribution: tatoeba.org #252851 (CK) & #5241204 (Bilmanda),(S (NP (PRP I)) (VP (VBP am) (PP (ADVP (RB badly)) (IN in) (NP (NP (NN need)) (PP (IN of) (NP (PRP$ your) (NN help)))))) (. .)),2,simple
4254,I am busy cooking at the moment.,CC-BY 2.0 (France) Attribution: tatoeba.org #257461 (CK) & #2767449 (deel),(S (NP (PRP I)) (VP (VBP am) (ADJP (ADJP (JJ busy)) (S (VP (VBG cooking)))) (PP (IN at) (NP (DT the) (NN moment)))) (. .)),1,simple
4255,I am not allergic to penicillin.,CC-BY 2.0 (France) Attribution: tatoeba.org #436403 (lukaszpp) & #9997939 (HAGNi),(S (NP (PRP I)) (VP (VBP am) (RB not) (ADJP (JJ allergic) (PP (IN to) (NP (NN penicillin))))) (. .)),1,simple
4256,I apologize for having to leave.,CC-BY 2.0 (France) Attribution: tatoeba.org #958940 (CM) & #1019935 (medduki),(S (NP (PRP I)) (VP (VBP apologize) (PP (IN for) (S (VP (VBG having) (S (VP (TO to) (VP (VB leave)))))))) (. .)),2,simple
4257,I can't decide which car to buy.,CC-BY 2.0 (France) Attribution: tatoeba.org #1951462 (CK) & #4266832 (Bilmanda),(S (NP (PRP I)) (VP (MD ca) (RB n't) (VP (VB decide) (SBAR (WHNP (WDT which) (NN car)) (S (VP (TO to) (VP (VB buy))))))) (. .)),1,complex
4258,"I can't go to Australia, either.",CC-BY 2.0 (France) Attribution: tatoeba.org #7184709 (CK) & #12132500 (HAGNi),"(S (NP (PRP I)) (VP (MD ca) (RB n't) (VP (VB go) (PP (IN to) (NP (NNP Australia))) (, ,) (ADVP (RB either)))) (. .))",1,simple
4259,I didn't come here by car today.,CC-BY 2.0 (France) Attribution: tatoeba.org #8341483 (CK) & #11470248 (dbahasa),(S (NP (PRP I)) (VP (VBD did) (RB n't) (VP (VBN come) (ADVP (RB here)) (PP (IN by) (NP (NN car))) (NP (NN today)))) (. .)),1,simple
4260,I didn't study at all yesterday.,CC-BY 2.0 (France) Attribution: tatoeba.org #257788 (CK) & #10002001 (HAGNi),(S (NP (PRP I)) (VP (VBD did) (RB n't) (VP (VB study) (ADVP (RB at) (RB all)) (NP (NN yesterday)))) (. .)),1,simple
4261,I don't know much about fishing.,CC-BY 2.0 (France) Attribution: tatoeba.org #6664014 (CK) & #12175914 (HAGNi),(S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB know) (NP (NP (JJ much)) (PP (IN about) (NP (NN fishing)))))) (. .)),1,simple
4262,I don't know what happened next.,CC-BY 2.0 (France) Attribution: tatoeba.org #2361256 (CK) & #11858102 (Pacific),(S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB know) (SBAR (WHNP (WP what)) (S (VP (VBD happened) (ADVP (RB next))))))) (. .)),1,complex
4263,I don't know where it came from.,CC-BY 2.0 (France) Attribution: tatoeba.org #2318371 (CK) & #4230600 (ver50n),(S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB know) (SBAR (WHADVP (WRB where)) (S (NP (PRP it)) (VP (VBD came) (PP (IN from))))))) (. .)),1,complex
4264,I don't like artificial flowers.,CC-BY 2.0 (France) Attribution: tatoeba.org #259202 (CK) & #782088 (windra),(S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB like) (NP (JJ artificial) (NNS flowers)))) (. .)),1,simple
4265,I don't want to be part of this.,CC-BY 2.0 (France) Attribution: tatoeba.org #2014646 (CK) & #4136615 (Bilmanda),(S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB want) (S (VP (TO to) (VP (VB be) (NP (NP (NN part)) (PP (IN of) (NP (DT this))))))))) (. .)),3,simple
4266,I don't want to go there at all.,CC-BY 2.0 (France) Attribution: tatoeba.org #8866577 (CK) & #10976243 (HAGNi),(S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB want) (S (VP (TO to) (VP (VB go) (ADVP (RB there)) (ADVP (RB at) (RB all))))))) (. .)),2,simple
4267,I fell asleep with a sweater on.,CC-BY 2.0 (France) Attribution: tatoeba.org #254055 (CK) & #3900576 (Bilmanda),(S (NP (PRP I)) (VP (VBD fell) (ADVP (JJ asleep)) (PP (IN with) (NP (NP (DT a) (NN sweater)) (ADVP (IN on))))) (. .)),3,simple
4268,I filled out the form carefully.,CC-BY 2.0 (France) Attribution: tatoeba.org #10713461 (CK) & #11979180 (Pacific),(S (NP (PRP I)) (VP (VBD filled) (PRT (RP out)) (NP (DT the) (NN form)) (ADVP (RB carefully))) (. .)),1,simple
4269,I found this wallet in the park.,CC-BY 2.0 (France) Attribution: tatoeba.org #8569922 (CK) & #11333249 (Pacific),(S (NP (PRP I)) (VP (VBD found) (NP (DT this) (NN wallet)) (PP (IN in) (NP (DT the) (NN park)))) (. .)),1,simple
4270,I guess Tom is looking for Mary.,CC-BY 2.0 (France) Attribution: tatoeba.org #2330106 (CK) & #3285497 (orion17),(S (NP (PRP I)) (VP (VBP guess) (SBAR (S (NP (NNP Tom)) (VP (VBZ is) (VP (VBG looking) (PP (IN for) (NP (NNP Mary)))))))) (. .)),1,complex
4271,I had no choice but to go there.,CC-BY 2.0 (France) Attribution: tatoeba.org #2614038 (CK) & #4059061 (Bilmanda),(S (NP (PRP I)) (VP (VBD had) (NP (NP (DT no) (NN choice)) (CC but) (S (VP (TO to) (VP (VB go) (ADVP (RB there))))))) (. .)),2,simple
4272,I have a sharp pain in my chest.,CC-BY 2.0 (France) Attribution: tatoeba.org #18953 (CK) & #3810046 (orion17),(S (NP (PRP I)) (VP (VBP have) (NP (DT a) (JJ sharp) (NN pain)) (PP (IN in) (NP (PRP$ my) (NN chest)))) (. .)),2,simple
4273,I have to do something else now.,CC-BY 2.0 (France) Attribution: tatoeba.org #2952173 (CK) & #4289167 (Bilmanda),(S (NP (PRP I)) (VP (VBP have) (S (VP (TO to) (VP (VB do) (NP (NP (NN something)) (ADJP (RB else))) (ADVP (RB now)))))) (. .)),1,simple
4274,I haven't eaten since yesterday.,CC-BY 2.0 (France) Attribution: tatoeba.org #5187380 (CK) & #12819801 (HAGNi),(S (NP (PRP I)) (VP (VBP have) (RB n't) (VP (VBN eaten) (PP (IN since) (NP (NN yesterday))))) (. .)),1,simple
4275,I know that you worry about Tom.,CC-BY 2.0 (France) Attribution: tatoeba.org #7519730 (CK) & #4171788 (Bilmanda),(S (NP (PRP I)) (VP (VBP know) (SBAR (IN that) (S (NP (PRP you)) (VP (VBP worry) (PP (IN about) (NP (NNP Tom))))))) (. .)),1,complex
4276,I know very little about Boston.,CC-BY 2.0 (France) Attribution: tatoeba.org #6221725 (CK) & #11470318 (dbahasa),(S (NP (PRP I)) (VP (VBP know) (NP (NP (ADJP (RB very) (JJ little))) (PP (IN about) (NP (NNP Boston))))) (. .)),1,simple
4277,I left my dictionary downstairs.,CC-BY 2.0 (France) Attribution: tatoeba.org #264905 (CK) & #4159743 (Bilmanda),(S (NP (PRP I)) (VP (VBD left) (NP (PRP$ my) (NN dictionary)) (ADVP (RB downstairs))) (. .)),1,simple
4278,I like trains better than buses.,CC-BY 2.0 (France) Attribution: tatoeba.org #255408 (CK) & #10932494 (joses),(S (NP (PRP I)) (VP (VBP like) (NP (NNS trains)) (ADVP (ADVP (RBR better)) (PP (IN than) (NP (NNS buses))))) (. .)),1,simple
4279,I met up with her on the street.,CC-BY 2.0 (France) Attribution: tatoeba.org #308630 (CK) & #1032114 (pryo),(S (NP (PRP I)) (VP (VBD met) (PRT (RP up)) (PP (IN with) (NP (PRP her))) (PP (IN on) (NP (DT the) (NN street)))) (. .)),3,simple
4280,I never like to travel by train.,CC-BY 2.0 (France) Attribution: tatoeba.org #6530362 (CK) & #8864925 (HAGNi),(S (NP (PRP I)) (ADVP (RB never)) (VP (VBP like) (S (VP (TO to) (VP (VB travel) (PP (IN by) (NP (NN train))))))) (. .)),3,simple
4281,I said I'd talk to Tom about it.,CC-BY 2.0 (France) Attribution: tatoeba.org #2405859 (CK) & #5198236 (Bilmanda),(S (NP (PRP I)) (VP (VBD said) (SBAR (S (NP (PRP I)) (VP (MD 'd) (VP (VB talk) (PP (IN to) (NP (NNP Tom))) (PP (IN about) (NP (PRP it)))))))) (. .)),2,complex
4282,I study math as hard as English.,CC-BY 2.0 (France) Attribution: tatoeba.org #258934 (CK) & #4760028 (Bilmanda),(S (NP (PRP I)) (VP (VBP study) (NP (NN math)) (ADVP (ADVP (RB as) (RB hard)) (PP (IN as) (NP (NNP English))))) (. .)),2,simple
4283,I took your umbrella by mistake.,CC-BY 2.0 (France) Attribution: tatoeba.org #17401 (CK) & #4332906 (Bilmanda),(S (NP (PRP I)) (VP (VBD took) (NP (PRP$ your) (NN umbrella)) (PP (IN by) (NP (NN mistake)))) (. .)),1,simple
4284,I want this garbage out of here.,CC-BY 2.0 (France) Attribution: tatoeba.org #2014681 (CK) & #2788381 (deel),(S (NP (PRP I)) (VP (VBP want) (NP (DT this) (NN garbage)) (PP (IN out) (PP (IN of) (ADVP (RB here))))) (. .)),2,simple
4285,I want to go on a trip with you.,CC-BY 2.0 (France) Attribution: tatoeba.org #3777933 (CK) & #4445873 (Bilmanda),(S (NP (PRP I)) (VP (VBP want) (S (VP (TO to) (VP (VB go) (PP (IN on) (NP (NP (DT a) (NN trip)) (PP (IN with) (NP (PRP you))))))))) (. .)),4,simple
4286,I want to invite you to a party.,CC-BY 2.0 (France) Attribution: tatoeba.org #237680 (CK) & #1022379 (ajid),(S (NP (PRP I)) (VP (VBP want) (S (VP (TO to) (VP (VB invite) (NP (PRP you)) (PP (IN to) (NP (DT a) (NN party))))))) (. .)),3,simple
4287,I was at home all day yesterday.,CC-BY 2.0 (France) Attribution: tatoeba.org #2611894 (CK) & #4303719 (menyo),(S (NP (PRP I)) (VP (VBD was) (PP (IN at) (NP (NN home))) (NP (DT all) (NN day) (NP (NN yesterday)))) (. .)),1,simple
4288,I was kicked out of high school.,CC-BY 2.0 (France) Attribution: tatoeba.org #327632 (CK) & #4556082 (dbahasa),(S (NP (PRP I)) (VP (VBD was) (VP (VBN kicked) (PP (IN out) (PP (IN of) (NP (JJ high) (NN school)))))) (. .)),3,simple
4289,I was writing her a love letter.,CC-BY 2.0 (France) Attribution: tatoeba.org #308828 (CK) & #4062654 (Bilmanda),(S (NP (PRP I)) (VP (VBD was) (VP (VBG writing) (NP (PRP her)) (NP (DT a) (NN love) (NN letter)))) (. .)),1,simple
4290,I will go there in place of you.,CC-BY 2.0 (France) Attribution: tatoeba.org #246420 (CK) & #10648830 (HAGNi),(S (NP (PRP I)) (VP (MD will) (VP (VB go) (ADVP (RB there)) (PP (IN in) (NP (NP (NN place)) (PP (IN of) (NP (PRP you))))))) (. .)),2,simple
4291,I'd like to know what you think.,CC-BY 2.0 (France) Attribution: tatoeba.org #1936421 (CK) & #4731565 (Bilmanda),(S (NP (PRP I)) (VP (MD 'd) (VP (VB like) (S (VP (TO to) (VP (VB know) (SBAR (WHNP (WP what)) (S (NP (PRP you)) (VP (VBP think))))))))) (. .)),2,complex
4292,I'll be in Australia in October.,CC-BY 2.0 (France) Attribution: tatoeba.org #7159858 (CK) & #11227075 (Pi31415i),(S (NP (PRP I)) (VP (MD 'll) (VP (VB be) (PP (IN in) (NP (NNP Australia))) (PP (IN in) (NP (NNP October))))) (. .)),2,simple
4293,I'll be there in a little while.,CC-BY 2.0 (France) Attribution: tatoeba.org #2541460 (CK) & #10587749 (banditelol),(S (NP (PRP I)) (VP (MD 'll) (VP (VB be) (ADVP (RB there)) (PP (IN in) (NP (DT a) (JJ little) (NN while))))) (. .)),2,simple
4294,I'll give you anything but this.,CC-BY 2.0 (France) Attribution: tatoeba.org #54908 (CK) & #3804882 (orion17),(S (NP (PRP I)) (VP (MD 'll) (VP (VB give) (NP (PRP you)) (NP (NP (NN anything)) (PP (IN but) (NP (DT this)))))) (. .)),1,simple
4295,I'm getting ready for the worst.,CC-BY 2.0 (France) Attribution: tatoeba.org #2251 (CK) & #4327380 (Bilmanda),(S (NP (PRP I)) (VP (VBP 'm) (VP (VBG getting) (ADJP (JJ ready) (PP (IN for) (NP (DT the) (JJS worst)))))) (. .)),1,simple
4296,I'm going over to Tom's tonight.,CC-BY 2.0 (France) Attribution: tatoeba.org #3619922 (CK) & #3888029 (Bilmanda),(S (NP (PRP I)) (VP (VBP 'm) (VP (VBG going) (ADVP (ADVP (RB over)) (PP (IN to) (NP (NNP Tom) (POS 's)))) (NP (NN tonight)))) (. .)),2,simple
4297,I'm just trying to help you out.,CC-BY 2.0 (France) Attribution: tatoeba.org #2541351 (CK) & #3992662 (Bilmanda),(S (NP (PRP I)) (VP (VBP 'm) (ADVP (RB just)) (VP (VBG trying) (S (VP (TO to) (VP (VB help) (NP (PRP you)) (PRT (RP out))))))) (. .)),2,simple
4298,I'm looking for a part-time job.,CC-BY 2.0 (France) Attribution: tatoeba.org #35527 (CK) & #1019928 (medduki),(S (NP (PRP I)) (VP (VBP 'm) (VP (VBG looking) (PP (IN for) (NP (DT a) (NML (JJ part) (HYPH -) (NN time)) (NN job))))) (. .)),3,simple
4299,I'm looking for a part-time job.,CC-BY 2.0 (France) Attribution: tatoeba.org #35527 (CK) & #7850523 (dbahasa),(S (NP (PRP I)) (VP (VBP 'm) (VP (VBG looking) (PP (IN for) (NP (DT a) (NML (JJ part) (HYPH -) (NN time)) (NN job))))) (. .)),3,simple
4300,I'm not proud of what I've done.,CC-BY 2.0 (France) Attribution: tatoeba.org #8241977 (Hybrid) & #11194361 (Pacific),(S (NP (PRP I)) (VP (VBP 'm) (RB not) (ADJP (JJ proud) (PP (IN of) (SBAR (WHNP (WP what)) (S (NP (PRP I)) (VP (VBP 've) (VP (VBN done)))))))) (. .)),1,complex
4301,I'm saving money for my old age.,CC-BY 2.0 (France) Attribution: tatoeba.org #326397 (CK) & #9665365 (HAGNi),(S (NP (PRP I)) (VP (VBP 'm) (VP (VBG saving) (NP (NN money)) (PP (IN for) (NP (PRP$ my) (JJ old) (NN age))))) (. .)),1,simple
4302,I've already given back the key.,CC-BY 2.0 (France) Attribution: tatoeba.org #11134644 (sundown) & #12828613 (HAGNi),(S (NP (PRP I)) (VP (VBP 've) (ADVP (RB already)) (VP (VBN given) (PRT (RP back)) (NP (DT the) (NN key)))) (. .)),1,simple
4303,I've got to get you out of here.,CC-BY 2.0 (France) Attribution: tatoeba.org #2359747 (CK) & #9679601 (HAGNi),(S (NP (PRP I)) (VP (VBP 've) (VP (VBN got) (S (VP (TO to) (VP (VB get) (NP (PRP you)) (PP (IN out) (PP (IN of) (ADVP (RB here))))))))) (. .)),3,simple
4304,"In doing anything, do your best.",CC-BY 2.0 (France) Attribution: tatoeba.org #24723 (shanghainese) & #4032376 (Bilmanda),"(S (PP (IN In) (S (VP (VBG doing) (NP (NN anything))))) (, ,) (VP (VB do) (NP (PRP$ your) (JJS best))) (. .))",1,simple
4305,Is there a knife in the kitchen?,CC-BY 2.0 (France) Attribution: tatoeba.org #275407 (CK) & #4091366 (Bilmanda),(SQ (VBZ Is) (NP (EX there)) (NP (DT a) (NN knife)) (PP (IN in) (NP (DT the) (NN kitchen))) (. ?)),2,simple
4306,Is there a problem with my work?,CC-BY 2.0 (France) Attribution: tatoeba.org #2663273 (CK) & #4284069 (synclear),(SQ (VBZ Is) (NP (EX there)) (NP (NP (DT a) (NN problem)) (PP (IN with) (NP (PRP$ my) (NN work)))) (. ?)),2,simple
4307,Is there a tour guide available?,CC-BY 2.0 (France) Attribution: tatoeba.org #20930 (CK) & #4390281 (Bilmanda),(SQ (VBZ Is) (NP (NP (EX there)) (NP (DT a) (NN tour) (NN guide))) (ADJP (JJ available)) (. ?)),1,simple
4308,It is written in simple English.,CC-BY 2.0 (France) Attribution: tatoeba.org #20960 (CK) & #4390298 (Bilmanda),(S (NP (PRP It)) (VP (VBZ is) (VP (VBN written) (PP (IN in) (NP (JJ simple) (NNP English))))) (. .)),1,simple
4309,It was the worst day of my life.,CC-BY 2.0 (France) Attribution: tatoeba.org #1848799 (Spamster) & #3939249 (Bilmanda),(S (NP (PRP It)) (VP (VBD was) (NP (NP (DT the) (JJS worst) (NN day)) (PP (IN of) (NP (PRP$ my) (NN life))))) (. .)),1,simple
4310,It's a pity that you can't come.,CC-BY 2.0 (France) Attribution: tatoeba.org #17704 (CK) & #4346885 (Bilmanda),(S (NP (NP (PRP It))) (VP (VBZ 's) (NP (DT a) (NN pity)) (SBAR (IN that) (S (NP (PRP you)) (VP (MD ca) (RB n't) (VP (VB come)))))) (. .)),1,complex
